SMILES,Density_MD (kg/m3)
N1CNCN(C1)c1sccc1C1SCC(SC1)c1cnsn1,1403.65
N1CNCN(C1)c1sccc1C1SCC(SC1)c1scnn1,1386.98
S1CC(SC(C1)C1NCNCN1)c1scc(c1)c1scnn1,1383.6
S1CC(SC(C1)c1cccs1)N1CNC(NC1)c1nsnc1,1394.53
S1CC(SC(C1)c1cscc1)N1CNCN(C1)c1nncs1,1377.22
S1CC(SC(C1)c1cscn1)N1CNCN(C1)c1cscn1,1388.21
S1CC(SC(C1)c1cscn1)c1nnc(s1)c1nsnc1,1492
S1CC(SC(C1)c1nncs1)c1ncc(s1)c1nsnc1,1496.5
S1CC(SC(C1)c1nsnc1)C1NCN(CN1)c1cccs1,1394.27
S1CCSC(C1)N1CNC(NC1)c1cscc1c1cnsn1,1402.29
S1CCSC(C1)N1CNC(NC1)c1cscc1c1scnn1,1378.94
S1CCSC(C1)c1scc(n1)C1NCN(CN1)c1ncsc1,1394.03
SC1(NCNCN1)c1cc2ccccc2cc1c1ccc2c(c1)cccc2,1208.25
SC1(NCNCN1)c1cccc2c1ccc(c2)c1ccc2c(c1)cccc2,1221.74
SC1NC(NCN1c1cccc2c1cccc2)c1ccc2c(c1)cccc2,1210.77
SC1NCN(CN1)c1c2ccccc2ccc1c1cccc2c1cccc2,1199.22
SC1NCN(CN1)c1cccc2c1ccc(c2)c1ccc2c(c1)cccc2,1217.87
SC1NCNC(N1)c1cccc2c1cc(cc2)c1ccc2c(c1)cccc2,1225.68
SC1NCNC(N1)c1cccc2c1cccc2c1ccc2c(c1)cccc2,1209.78
SC1NCNCN1c1ccc(c2c1cccc2)c1ccc2c(c1)cccc2,1193.43
SC1NCNCN1c1ccc2c(c1c1cccc3c1cccc3)cccc2,1188.9
SN1CN(CN(C1)c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2,1221.28
SN1CN(CN(C1)c1cccc2c1cccc2)c1ccc2c(c1)cccc2,1200.27
SN1CNC(NC1)c1cc2ccccc2c(c1)c1ccc2c(c1)cccc2,1204.29
SN1CNCN(C1)c1cccc2c1cccc2c1cccc2c1cccc2,1196.26
SN1CNCNC1c1ccc2c(c1)c(ccc2)c1cccc2c1cccc2,1199.55
Sc1c(ccc2c1cc(cc2)N1CNCNC1)c1ccc2c(c1)cccc2,1210.64
Sc1c(ccc2c1cc(cc2)c1cccc2c1cccc2)C1NCNCN1,1223.95
Sc1c(ccc2c1ccc(c2)C1NCNCN1)c1ccc2c(c1)cccc2,1220.64
Sc1c(ccc2c1ccc(c2)c1cccc2c1cccc2)C1NCNCN1,1229.01
Sc1c(ccc2c1cccc2)C1NCNC(N1)c1ccc2c(c1)cccc2,1230.86
Sc1c(ccc2c1cccc2)C1NCNCN1c1cccc2c1cccc2,1210.82
Sc1c(ccc2c1cccc2)c1ccc(c2c1cccc2)N1CNCNC1,1211.14
Sc1c(ccc2c1cccc2)c1ccc2c(c1)c(ccc2)C1NCNCN1,1223.58
Sc1c(ccc2c1cccc2)c1cccc2c1c(ccc2)C1NCNCN1,1210.99
Sc1c(ccc2c1cccc2)c1cccc2c1ccc(c2)C1NCNCN1,1215.1
Sc1c(ccc2c1cccc2c1ccc2c(c1)cccc2)N1CNCNC1,1211.48
Sc1c2ccc(cc2ccc1c1cccc2c1cccc2)C1NCNCN1,1223
Sc1c2ccccc2cc(c1N1CNCNC1)c1cccc2c1cccc2,1196.85
Sc1cc(C2NCNCN2)c(c2c1cccc2)c1cccc2c1cccc2,1193.36
Sc1cc(N2CNCNC2)c2c(c1c1ccc3c(c1)cccc3)cccc2,1195.78
Sc1cc(cc2c1cc(cc2)N1CNCNC1)c1cccc2c1cccc2,1216.03
Sc1cc(cc2c1cccc2)C1NCNCN1c1ccc2c(c1)cccc2,1225.49
Sc1cc(cc2c1cccc2)N1CNCNC1c1cccc2c1cccc2,1210.35
Sc1cc(cc2c1cccc2)c1cc2ccccc2cc1N1CNCNC1,1188.04
Sc1cc(cc2c1cccc2)c1cccc2c1cccc2N1CNCNC1,1209.5
Sc1cc2cc(ccc2c(c1)N1CNCNC1)c1ccc2c(c1)cccc2,1215.78
Sc1cc2cc(ccc2c(c1)c1cccc2c1cccc2)C1NCNCN1,1214.94
Sc1cc2ccc(cc2cc1c1ccc2c(c1)cccc2)C1NCNCN1,1211.17
Sc1cc2cccc(c2cc1c1ccc2c(c1)cccc2)N1CNCNC1,1191.58
Sc1cc2ccccc2c(c1)C1(NCNCN1)c1ccc2c(c1)cccc2,1187.28
Sc1cc2ccccc2c(c1)N1CNC(NC1)c1cccc2c1cccc2,1217.19
Sc1cc2ccccc2c(c1)N1CNCNC1c1cccc2c1cccc2,1198.94
Sc1cc2ccccc2c(c1)c1ccc(c2c1cccc2)N1CNCNC1,1198.08
Sc1cc2ccccc2cc1C1NCNC(N1)c1cccc2c1cccc2,1203.32
Sc1cc2ccccc2cc1N1CNCNC1c1cccc2c1cccc2,1195.63
Sc1ccc(c2c1ccc(c2)c1ccc2c(c1)cccc2)N1CNCNC1,1215.7
Sc1ccc(c2c1cccc2)C1NCN(CN1)c1cccc2c1cccc2,1214.87
Sc1ccc(c2c1cccc2)N1CNCNC1c1ccc2c(c1)cccc2,1214.77
Sc1ccc(c2c1cccc2)c1c(ccc2c1cccc2)C1NCNCN1,1200.85
Sc1ccc(c2c1cccc2)c1ccc(c2c1cccc2)N1CNCNC1,1202.12
Sc1ccc(c2c1cccc2)c1ccc2c(c1)cccc2C1NCNCN1,1225.15
Sc1ccc(c2c1cccc2c1ccc2c(c1)cccc2)N1CNCNC1,1209.36
Sc1ccc2c(c1)c(ccc2)c1cc2ccccc2c(c1)N1CNCNC1,1194.43
Sc1ccc2c(c1)c(ccc2)c1ccc2c(c1)cccc2N1CNCNC1,1206.45
Sc1ccc2c(c1)cc(c(c2)C1NCNCN1)c1ccc2c(c1)cccc2,1205.44
Sc1ccc2c(c1)cc(cc2)C1(NCNCN1)c1cccc2c1cccc2,1199.55
Sc1ccc2c(c1)cc(cc2)C1NCNCN1c1ccc2c(c1)cccc2,1211.5
Sc1ccc2c(c1)ccc(c2)N1CNCN(C1)c1cccc2c1cccc2,1217.64
Sc1ccc2c(c1)ccc(c2)c1cc2ccccc2cc1C1NCNCN1,1198.34
Sc1ccc2c(c1)cccc2N1CNCN(C1)c1cccc2c1cccc2,1213.88
Sc1ccc2c(c1C1NCNCN1)ccc(c2)c1ccc2c(c1)cccc2,1222.53
Sc1ccc2c(c1N1CNCNC1)c(ccc2)c1cccc2c1cccc2,1216.11
Sc1ccc2c(c1N1CNCNC1)cccc2c1cccc2c1cccc2,1195.89
Sc1ccc2c(c1c1cc3ccccc3c(c1)C1NCNCN1)cccc2,1196.79
Sc1ccc2c(c1c1ccc3c(c1)cccc3)cc(cc2)C1NCNCN1,1206.18
Sc1ccc2c(c1c1ccc3c(c1N1CNCNC1)cccc3)cccc2,1194.99
Sc1ccc2c(c1c1cccc3c1cccc3)c(ccc2)N1CNCNC1,1204.12
Sc1cccc2c1c(C1NCNCN1)c(cc2)c1ccc2c(c1)cccc2,1199.57
Sc1cccc2c1c(c(cc2)N1CNCNC1)c1cccc2c1cccc2,1206.88
Sc1cccc2c1c(ccc2)C1NCNC(N1)c1ccc2c(c1)cccc2,1228.21
Sc1cccc2c1c(ccc2)c1cccc2c1cc(cc2)C1NCNCN1,1201.53
Sc1cccc2c1cc(N1CNCNC1)c(c2)c1cccc2c1cccc2,1193.6
Sc1cccc2c1cc(cc2)C1NCNCN1c1ccc2c(c1)cccc2,1226.07
Sc1cccc2c1ccc(c2)C1NCNC(N1)c1ccc2c(c1)cccc2,1213.96
Sc1cccc2c1ccc(c2)c1ccc2c(c1)cc(cc2)N1CNCNC1,1231.9
Sc1cccc2c1cccc2C1NCNC(N1)c1ccc2c(c1)cccc2,1225.7
Sc1cccc2c1cccc2N1CNCNC1c1cccc2c1cccc2,1206.5
c1cc(c(c(n1)c1cscn1)c1nccs1)c1cccc2c1cccc2,1253.17
c1cc(c(s1)c1ccc2c(c1)cccc2)c1cnc(cn1)c1cncs1,1272.09
c1cc(c(s1)c1ccc2c(c1)cccc2)c1nccc(c1)c1nncs1,1268.99
c1cc(c(s1)c1cccc2c1cccc2)c1ccncc1c1cnsn1,1276.76
c1cc(c(s1)c1nccnc1c1cscn1)c1cccc2c1cccc2,1266.17
c1cc(c2cscc2)c(c(n1)c1nsnc1)c1cccc2c1cccc2,1253.15
c1cc(cc(c1)c1ccc2c(c1)cccc2)c1nnc(s1)c1cscn1,1283.05
c1cc(cc(c1)c1cccc2c1cccc2)c1cnc(s1)c1nncs1,1272.44
c1cc(cc(c1)c1cscc1)N1CNC(NC1)c1cccc2c1cccc2,1222.1
c1cc(cc(c1)c1cscn1)c1c(ccc2c1cccc2)c1nncs1,1272.89
c1cc(cc(c1)c1nccs1)c1nnc(s1)c1cccc2c1cccc2,1288.82
c1cc(cc(c1)c1ncsc1c1nsnc1)c1ccc2c(c1)cccc2,1275.37
c1cc(cc(n1)c1ccc2c(c1)cccc2)c1csc(c1)c1scnn1,1286.86
c1cc(cc(n1)c1ccc2c(c1)cccc2)c1nnc(s1)c1cccs1,1283.2
c1cc(cc(n1)c1ccc2c(c1)cccc2)c1scc(n1)c1cncs1,1282.41
c1cc(cc(n1)c1cccc2c1cccc2)c1cscc1c1nncs1,1261.21
c1cc(cc(n1)c1cccs1)c1cccc2c1cccc2c1nsnc1,1281.43
c1cc(cc(n1)c1cncs1)c1ccc2c(c1)c(ccc2)c1cscn1,1282.3
c1cc(cc(n1)c1cscc1)c1ccc2c(c1)ccc(c2)c1nncs1,1303.47
c1cc(cc(n1)c1cscc1)c1ccc2c(c1)cccc2c1nncs1,1286.99
c1cc(cc(n1)c1cscc1)c1ccc2c(c1)cccc2c1nsnc1,1300.69
c1cc(cc(n1)c1nnc(s1)c1cccs1)c1ccc2c(c1)cccc2,1288.59
c1cc(cc(n1)c1nncs1)c1cccc2c1cc(cc2)c1cscc1,1268.89
c1cc(cc(n1)c1nncs1)c1csc(c1)c1cccc2c1cccc2,1284.68
c1cc(cc(n1)c1nsnc1)c1csc(c1)c1cccc2c1cccc2,1297.05
c1cc(cc(n1)c1scc(n1)c1cscn1)c1ccc2c(c1)cccc2,1285.29
c1cc(nc(c1)c1ccc2c(c1)cccc2)c1ncc(s1)c1cscn1,1286.25
c1cc(nc(c1)c1cccc2c1cccc2)c1cnc(s1)c1cncs1,1275.05
c1cc(nc(c1)c1cccc2c1cccc2)c1csc(n1)c1nccs1,1259
c1cc(nc(c1)c1cncs1)c1csc(n1)c1cccc2c1cccc2,1285.81
c1cc(nc(c1)c1nccs1)c1cc2ccccc2cc1c1nccs1,1269.23
c1cc(nc(c1)c1nsnc1)c1cc(cc2c1cccc2)c1cccs1,1286.13
c1cc(nc(c1)c1sccc1c1nsnc1)c1ccc2c(c1)cccc2,1282.91
c1cc(nc(c1)c1scnc1c1cscn1)c1ccc2c(c1)cccc2,1266.34
c1ccc(c(c1)C1NCN(CN1)c1ccc2c(c1)cccc2)c1cccs1,1206.21
c1ccc(c(c1)C1NCN(CN1)c1ccc2c(c1)cccc2)c1cscc1,1206.45
c1ccc(c(c1)c1cc2ccccc2c(c1)c1nncs1)c1cscn1,1253.28
c1ccc(c(c1)c1ccc2c(c1)cccc2c1nsnc1)c1nccs1,1269.76
c1ccc(c(c1)c1cccc2c1ccc(c2)c1nsnc1)c1nccs1,1277.4
c1ccc(c(c1)c1cnc(s1)c1scnn1)c1ccc2c(c1)cccc2,1261.06
c1ccc(c(c1)c1csc(n1)c1scnn1)c1ccc2c(c1)cccc2,1249.68
c1ccc(c(c1)c1cscc1)N1CNCN(C1)c1cccc2c1cccc2,1195.57
c1ccc(c(c1)c1ncc(s1)c1ccc2c(c1)cccc2)c1nsnc1,1287.29
c1ccc(c(n1)c1ccc2c(c1)cccc2c1cncs1)c1cscn1,1268.15
c1ccc(c(n1)c1ccc2c(c1c1cscn1)cccc2)c1nccs1,1251.93
c1ccc(c(n1)c1ccc2c(c1c1nccs1)cccc2)c1cscn1,1262.69
c1ccc(c(n1)c1cccc2c1ccc(c2)c1nsnc1)c1cccs1,1277.65
c1ccc(c(n1)c1cccc2c1cccc2c1cccs1)c1nsnc1,1269.94
c1ccc(c(n1)c1cnc(s1)c1cncs1)c1cccc2c1cccc2,1264.01
c1ccc(c(n1)c1csc(c1)c1ccc2c(c1)cccc2)c1nsnc1,1292.19
c1ccc(c(n1)c1csc(n1)c1cccc2c1cccc2)c1cncs1,1277.76
c1ccc(c(n1)c1ncc(s1)c1ccc2c(c1)cccc2)c1nccs1,1286.6
c1ccc(c(n1)c1ncc(s1)c1cccc2c1cccc2)c1cscn1,1275.31
c1ccc(c(n1)c1nncs1)c1ccc(s1)c1cccc2c1cccc2,1268.83
c1ccc(c(n1)c1scc(n1)c1cscn1)c1cccc2c1cccc2,1257.09
c1ccc(cc1)C1(NCN(CN1)c1ccsc1)c1ccc2c(c1)cccc2,1205.32
c1ccc(cc1)C1(NCNC(N1)c1cccs1)c1ccc2c(c1)cccc2,1191.57
c1ccc(cc1)C1NC(NC(N1)c1cccs1)c1ccc2c(c1)cccc2,1190.59
c1ccc(cc1)C1NC(NC(N1)c1ccsc1)c1ccc2c(c1)cccc2,1197.93
c1ccc(cc1)C1NC(NCN1c1cccs1)c1ccc2c(c1)cccc2,1197.01
c1ccc(cc1)C1NCN(C(N1)c1ccsc1)c1ccc2c(c1)cccc2,1204.49
c1ccc(cc1)C1NCN(CN1)c1c(ccc2c1cccc2)c1ccsc1,1193.07
c1ccc(cc1)C1NCN(CN1)c1cc2ccccc2cc1c1ccsc1,1197.19
c1ccc(cc1)C1NCN(CN1)c1ccc(c2c1cccc2)c1cscc1,1186.53
c1ccc(cc1)C1NCN(CN1)c1csc(c1)c1ccc2c(c1)cccc2,1222.54
c1ccc(cc1)C1NCNC(N1)c1ccc2c(c1)c(ccc2)c1cccs1,1204.17
c1ccc(cc1)C1NCNC(N1)c1ccc2c(c1)c(ccc2)c1ccsc1,1196.61
c1ccc(cc1)C1NCNCN1c1cc2ccccc2cc1c1cccs1,1204.18
c1ccc(cc1)N1CN(CNC1c1ccsc1)c1ccc2c(c1)cccc2,1209.58
c1ccc(cc1)N1CNC(N(C1)c1ccc2c(c1)cccc2)c1ccsc1,1211.6
c1ccc(cc1)N1CNC(NC1)c1ccc(s1)c1cccc2c1cccc2,1216.61
c1ccc(cc1)N1CNC(NC1)c1cccc2c1c(ccc2)c1ccsc1,1210.81
c1ccc(cc1)N1CNC(NC1c1cccc2c1cccc2)c1cccs1,1192.91
c1ccc(cc1)N1CNCN(C1)c1cc2ccccc2c(c1)c1ccsc1,1211.92
c1ccc(cc1)N1CNCN(C1)c1ccc2c(c1)cccc2c1cccs1,1218.78
c1ccc(cc1)N1CNCN(C1)c1cscc1c1cccc2c1cccc2,1204.93
c1ccc(cc1)N1CNCN(C1)c1scc(c1)c1ccc2c(c1)cccc2,1223.2
c1ccc(cc1)N1CNCN(C1c1ccsc1)c1ccc2c(c1)cccc2,1205.07
c1ccc(cc1)N1CNCNC1(c1ccsc1)c1ccc2c(c1)cccc2,1185.19
c1ccc(cc1)N1CNCNC1c1c(ccc2c1cccc2)c1ccsc1,1191.36
c1ccc(cc1)N1CNCNC1c1cc2ccccc2c(c1)c1cccs1,1201.12
c1ccc(cc1)N1CNCNC1c1cscc1c1cccc2c1cccc2,1197.53
c1ccc(cc1)c1c(c2cncs2)c(cc2c1cccc2)c1nncs1,1243.12
c1ccc(cc1)c1c(c2nncs2)c(cc2c1cccc2)c1nccs1,1245.33
c1ccc(cc1)c1c(cc(c2c1cccc2)c1nccs1)c1nsnc1,1255.69
c1ccc(cc1)c1c(cc(c2c1cccc2)c1nncs1)c1nccs1,1256.69
c1ccc(cc1)c1c(cc(c2c1cccc2)c1nsnc1)c1cscn1,1258.68
c1ccc(cc1)c1c(cc2c(c1c1ncsc1)cccc2)c1scnn1,1246.31
c1ccc(cc1)c1c(ccc2c1c(ccc2)c1ncsc1)c1cnsn1,1275.02
c1ccc(cc1)c1c(ccc2c1cccc2)C1NCNCN1c1ccsc1,1198.59
c1ccc(cc1)c1c(ccc2c1cccc2)N1CNCNC1c1cccs1,1192.63
c1ccc(cc1)c1c(ccc2c1cccc2)c1ncsc1c1scnn1,1246.19
c1ccc(cc1)c1c(ccc2c1cccc2c1scnn1)c1scnc1,1261.48
c1ccc(cc1)c1cc(c2cnsn2)c2c(c1)c(ccc2)c1scnc1,1283.06
c1ccc(cc1)c1cc(c2scnc2)c2c(c1c1cnsn1)cccc2,1251.35
c1ccc(cc1)c1cc(c2scnn2)c2c(c1)c(ccc2)c1nccs1,1259.43
c1ccc(cc1)c1cc(cc2c1c(ccc2)c1cnsn1)c1ncsc1,1279.06
c1ccc(cc1)c1cc(cc2c1cc(cc2)c1scnc1)c1scnn1,1278.64
c1ccc(cc1)c1cc(cc2c1cccc2)N1CNCN(C1)c1cscc1,1207.72
c1ccc(cc1)c1cc(cc2c1cccc2)c1nsnc1c1cscn1,1252.15
c1ccc(cc1)c1cc(cc2c1cccc2)c1nsnc1c1nccs1,1262.46
c1ccc(cc1)c1cc(cc2c1cccc2c1nncs1)c1cncs1,1273.03
c1ccc(cc1)c1cc2cc(ccc2c(c1)c1nsnc1)c1nccs1,1296.58
c1ccc(cc1)c1cc2ccc(cc2c(c1)c1nncs1)c1cscn1,1280.05
c1ccc(cc1)c1cc2ccc(cc2cc1c1cncs1)c1nncs1,1270.3
c1ccc(cc1)c1cc2ccc(cc2cc1c1cncs1)c1nsnc1,1278.19
c1ccc(cc1)c1cc2ccccc2cc1C1NCN(CN1)c1cccs1,1190.41
c1ccc(cc1)c1cc2ccccc2cc1c1cnc(s1)c1cnsn1,1265.38
c1ccc(cc1)c1ccc(c2c1cc(cc2)c1ncsc1)c1scnn1,1274.38
c1ccc(cc1)c1ccc(c2c1cc(cc2)c1scnc1)c1scnn1,1276.28
c1ccc(cc1)c1ccc(c2c1ccc(c2)c1cscn1)c1nsnc1,1264.8
c1ccc(cc1)c1ccc(c2c1cccc2)c1nnc(s1)c1cncs1,1262
c1ccc(cc1)c1ccc(c2c1cccc2)c1nsnc1c1cscn1,1251.96
c1ccc(cc1)c1ccc(c2c1cccc2c1cscn1)c1nncs1,1264.8
c1ccc(cc1)c1ccc2c(c1)c(cc(c2)c1cscn1)c1nncs1,1286.11
c1ccc(cc1)c1ccc2c(c1)c(ccc2c1nsnc1)c1cncs1,1289.57
c1ccc(cc1)c1ccc2c(c1)cc(cc2)c1ncsc1c1nncs1,1266.32
c1ccc(cc1)c1ccc2c(c1)ccc(c2)C1(NCNCN1)c1cscc1,1209.35
c1ccc(cc1)c1ccc2c(c1)ccc(c2)c1scc(n1)c1nncs1,1292.54
c1ccc(cc1)c1ccc2c(c1)ccc(c2)c1scnc1c1nsnc1,1277.62
c1ccc(cc1)c1ccc2c(c1)ccc(c2c1nsnc1)c1nccs1,1285.6
c1ccc(cc1)c1ccc2c(c1)cccc2c1nnc(s1)c1cscn1,1280.33
c1ccc(cc1)c1ccc2c(c1c1nccs1)cc(cc2)c1nncs1,1265.38
c1ccc(cc1)c1ccc2c(c1c1nsnc1c1cscn1)cccc2,1252.3
c1ccc(cc1)c1ccc2c(c1c1scnc1)c(ccc2)c1scnn1,1261.13
c1ccc(cc1)c1cccc2c1c(ccc2)c1scc(n1)c1nsnc1,1270.46
c1ccc(cc1)c1cccc2c1c(ccc2c1nccs1)c1scnn1,1264.41
c1ccc(cc1)c1cccc2c1cc(c1cscn1)c(c2)c1nncs1,1260.31
c1ccc(cc1)c1cccc2c1ccc(c2)N1CNCN(C1)c1cccs1,1205.94
c1ccc(cc1)c1cccc2c1ccc(c2)c1csc(n1)c1nncs1,1264.11
c1ccc(cc1)c1cccc2c1ccc(c2)c1ncc(s1)c1nsnc1,1290.6
c1ccc(cc1)c1cccc2c1ccc(c2)c1nsnc1c1nccs1,1266.06
c1ccc(cc1)c1cccc2c1ccc(c2c1nncs1)c1cncs1,1265.21
c1ccc(cc1)c1cccc2c1ccc(c2c1nncs1)c1cscn1,1256.24
c1ccc(cc1)c1csc(n1)c1cc2ccccc2cc1c1scnn1,1276.68
c1ccc(cc1)c1csc(n1)c1ccc(c2c1cccc2)c1nncs1,1281.64
c1ccc(cc1)c1csc(n1)c1cccc2c1ccc(c2)c1nncs1,1287.39
c1ccc(cc1)c1cscc1C1NCN(CN1)c1ccc2c(c1)cccc2,1208.64
c1ccc(cc1)c1ncc(s1)c1ccc2c(c1)ccc(c2)c1nsnc1,1324.02
c1ccc(cc1)c1ncc(s1)c1ccc2c(c1)cccc2c1nncs1,1299.59
c1ccc(cc1)c1ncc(s1)c1nsnc1c1ccc2c(c1)cccc2,1282.03
c1ccc(cc1)c1ncsc1c1c(ccc2c1cccc2)c1cnsn1,1271.39
c1ccc(cc1)c1ncsc1c1ccc2c(c1)ccc(c2)c1nsnc1,1275.56
c1ccc(cc1)c1ncsc1c1nsnc1c1ccc2c(c1)cccc2,1266.27
c1ccc(cc1)c1nnc(s1)c1ccc2c(c1)c(ccc2)c1nccs1,1276.41
c1ccc(cc1)c1nnc(s1)c1ccc2c(c1)cc(cc2)c1cncs1,1303.85
c1ccc(cc1)c1nsnc1c1ccc2c(c1)cccc2c1cscn1,1269.21
c1ccc(cc1)c1nsnc1c1ccc2c(c1c1ncsc1)cccc2,1262.1
c1ccc(cc1)c1sc(c(n1)c1ccc2c(c1)cccc2)c1cnsn1,1271
c1ccc(cc1)c1sc(nc1c1cnsn1)c1cccc2c1cccc2,1261.22
c1ccc(cc1)c1scc(c1)N1CNC(NC1)c1cccc2c1cccc2,1224.63
c1ccc(cc1)c1scc(n1)c1ccc2c(c1c1scnn1)cccc2,1267.71
c1ccc(cc1)c1scc(n1)c1cccc2c1cc(cc2)c1nsnc1,1291.19
c1ccc(cc1)c1scc(n1)c1cccc2c1ccc(c2)c1nncs1,1283.8
c1ccc(cc1)c1scc(n1)c1cccc2c1cccc2c1nsnc1,1286.27
c1ccc(cc1)c1sccc1C1NCN(CN1)c1cccc2c1cccc2,1194.67
c1ccc(cc1)c1sccc1C1NCNCN1c1ccc2c(c1)cccc2,1203.04
c1ccc(cc1)c1sccc1N1CNC(NC1)c1cccc2c1cccc2,1198.79
c1ccc(cc1)c1scnc1c1cc2ccccc2c(c1)c1scnn1,1259.45
c1ccc(cc1)c1scnc1c1ccc(c2c1cccc2)c1nncs1,1256.25
c1ccc(cn1)c1c(c2nncs2)c(cc2c1cccc2)c1cscc1,1242.89
c1ccc(cn1)c1c(cc2c(c1c1scnc1)cccc2)c1nccs1,1249.03
c1ccc(cn1)c1c(ccc2c1c(ccc2)c1cccs1)c1scnn1,1264.43
c1ccc(cn1)c1c(ccc2c1c(ccc2)c1ccsc1)c1scnn1,1269.11
c1ccc(cn1)c1c(ccc2c1c(ccc2)c1scnc1)c1ncsc1,1272.36
c1ccc(cn1)c1c(ccc2c1cc(cc2)c1cscc1)c1nncs1,1264.33
c1ccc(cn1)c1c(ccc2c1ccc(c2)c1nsnc1)c1cscc1,1280.1
c1ccc(cn1)c1c(ccc2c1ccc(c2)c1scnc1)c1nccs1,1276.58
c1ccc(cn1)c1c(ccc2c1ccc(c2)c1scnc1)c1scnc1,1281.41
c1ccc(cn1)c1c(ccc2c1cccc2)c1scc(c1)c1cnsn1,1268.01
c1ccc(cn1)c1c(ccc2c1cccc2c1scnc1)c1nccs1,1267.56
c1ccc(cn1)c1cc(c(s1)c1ccc2c(c1)cccc2)c1scnn1,1273.01
c1ccc(cn1)c1cc(c2nccs2)c(c2c1cccc2)c1cncs1,1260.77
c1ccc(cn1)c1cc(c2ncsc2)c2c(c1c1scnc1)cccc2,1255.91
c1ccc(cn1)c1cc(c2scnc2)c2c(c1c1scnc1)cccc2,1264.95
c1ccc(cn1)c1cc(cc2c1ccc(c2)c1cncs1)c1cscn1,1293.97
c1ccc(cn1)c1cc(cc2c1ccc(c2)c1cscc1)c1nncs1,1286.38
c1ccc(cn1)c1cc(cc2c1ccc(c2)c1nccs1)c1scnc1,1294.97
c1ccc(cn1)c1cc(cc2c1cccc2)c1cnc(s1)c1nccs1,1287.73
c1ccc(cn1)c1cc(cc2c1cccc2)c1ncsc1c1cncs1,1264.01
c1ccc(cn1)c1cc(cc2c1cccc2)c1nnc(s1)c1cccs1,1277.26
c1ccc(cn1)c1cc(cc2c1cccc2)c1nnc(s1)c1cscc1,1279.57
c1ccc(cn1)c1cc(cc2c1cccc2c1cccs1)c1nncs1,1265.66
c1ccc(cn1)c1cc(cc2c1cccc2c1cscn1)c1cscn1,1277.12
c1ccc(cn1)c1cc(cc2c1cccc2c1nccs1)c1scnc1,1269.93
c1ccc(cn1)c1cc2cc(ccc2c(c1)c1nncs1)c1cccs1,1290.25
c1ccc(cn1)c1cc2ccc(cc2c(c1)c1cscn1)c1nccs1,1286.01
c1ccc(cn1)c1cc2cccc(c2c(c1)c1nccs1)c1cncs1,1284.4
c1ccc(cn1)c1cc2cccc(c2c(c1)c1nsnc1)c1cscc1,1285.21
c1ccc(cn1)c1cc2cccc(c2cc1c1cccs1)c1nncs1,1256.08
c1ccc(cn1)c1cc2cccc(c2cc1c1nsnc1)c1cccs1,1268.36
c1ccc(cn1)c1cc2ccccc2c(c1)c1cnc(s1)c1nccs1,1280.72
c1ccc(cn1)c1cc2ccccc2c(c1)c1csc(n1)c1cscn1,1255.49
c1ccc(cn1)c1cc2ccccc2c(c1)c1sccc1c1nsnc1,1272.09
c1ccc(cn1)c1cc2ccccc2c(c1c1cccs1)c1cnsn1,1230.11
c1ccc(cn1)c1cc2ccccc2c(c1c1nccs1)c1ncsc1,1248.63
c1ccc(cn1)c1cc2ccccc2cc1c1ncc(s1)c1nccs1,1259.13
c1ccc(cn1)c1cc2ccccc2cc1c1ncc(s1)c1scnc1,1269.8
c1ccc(cn1)c1ccc(c2c1c(ccc2)c1nncs1)c1cscc1,1271.47
c1ccc(cn1)c1ccc(c2c1ccc(c2)c1cscn1)c1nccs1,1252.05
c1ccc(cn1)c1ccc(c2c1ccc(c2)c1scnn1)c1cccs1,1264.87
c1ccc(cn1)c1ccc(c2c1ccc(c2)c1scnn1)c1ccsc1,1267.99
c1ccc(cn1)c1ccc(c2c1cccc2)c1ccc(s1)c1nsnc1,1279.54
c1ccc(cn1)c1ccc(c2c1cccc2)c1csc(n1)c1cncs1,1266.04
c1ccc(cn1)c1ccc(c2c1cccc2)c1sccc1c1nncs1,1259.57
c1ccc(cn1)c1ccc2c(c1)c(c1cscn1)c(cc2)c1cscn1,1269.75
c1ccc(cn1)c1ccc2c(c1)c(c1cscn1)c(cc2)c1nccs1,1268.68
c1ccc(cn1)c1ccc2c(c1)c(ccc2)c1ncc(s1)c1cscn1,1278.58
c1ccc(cn1)c1ccc2c(c1)c(ccc2)c1ncsc1c1nccs1,1259.01
c1ccc(cn1)c1ccc2c(c1)c(ccc2)c1nnc(s1)c1cscc1,1272.74
c1ccc(cn1)c1ccc2c(c1)c(ccc2c1cscn1)c1cscn1,1270.53
c1ccc(cn1)c1ccc2c(c1)cc(c(c2)c1cccs1)c1cnsn1,1287.72
c1ccc(cn1)c1ccc2c(c1)cc(cc2)c1csc(n1)c1cncs1,1299.84
c1ccc(cn1)c1ccc2c(c1)ccc(c2)c1cnc(s1)c1nccs1,1319.12
c1ccc(cn1)c1ccc2c(c1)ccc(c2)c1cscc1c1nncs1,1276.28
c1ccc(cn1)c1ccc2c(c1)ccc(c2)c1cscc1c1nsnc1,1290.67
c1ccc(cn1)c1ccc2c(c1)ccc(c2)c1ncc(s1)c1cscn1,1315.98
